Duration,Total_Number_Of_Vehicle,Total_Adjusted_Car,Total_Collided_Car,Total_Passed_Car,Total_AdjustedNot_CollidedCar,totalCollidedNotAdjustedCar,totalAdjustedButCollidedCar,totalAdjustedAndPassedCar
10.0,8,0,0,0,0,0,0,0
20.0,8,4,0,0,4,0,0,0
30.0,12,7,0,2,7,0,0,1
40.0,12,8,0,6,8,0,0,5
50.0,20,9,0,8,9,0,0,5
60.0,20,13,0,11,13,0,0,8
70.0,24,15,0,15,15,0,0,12
80.0,24,15,0,18,15,0,0,15
90.0,32,15,0,22,15,0,0,15
100.0,32,19,0,23,19,0,0,15
110.0,36,20,1,25,19,0,1,16
120.0,36,22,2,28,20,0,2,18
130.0,44,24,4,30,21,1,3,19
140.0,44,28,4,30,25,1,3,19
150.0,48,31,6,34,26,1,5,23
160.0,48,32,7,34,26,1,6,23
170.0,56,34,10,35,26,2,8,24
180.0,56,38,10,37,30,2,8,26
190.0,60,43,11,38,34,2,9,27
200.0,60,44,15,41,31,2,13,30
210.0,60,47,16,43,33,2,14,32
220.0,60,47,18,44,31,2,16,33
230.0,60,47,18,46,31,2,16,35
240.0,60,47,18,47,31,2,16,36
250.0,60,47,18,49,31,2,16,37
260.0,60,47,18,49,31,2,16,37
270.0,60,47,18,51,31,2,16,39
280.0,60,47,18,52,31,2,16,39
290.0,60,47,18,52,31,2,16,39
300.0,60,47,18,52,31,2,16,39
310.0,60,47,18,52,31,2,16,39
