Duration,Total_Number_Of_Vehicle,Total_Adjusted_Car,Total_Collided_Car,Total_Passed_Car,Total_AdjustedNot_CollidedCar,totalCollidedNotAdjustedCar,totalAdjustedButCollidedCar,totalAdjustedAndPassedCar
10.0,8,0,0,0,0,0,0,0
20.0,8,4,0,0,4,0,0,0
30.0,12,7,0,3,7,0,0,2
40.0,12,8,0,6,8,0,0,5
50.0,20,9,0,8,9,0,0,5
60.0,20,11,0,10,11,0,0,7
70.0,24,14,0,13,14,0,0,9
80.0,24,14,0,18,14,0,0,14
90.0,32,14,0,22,14,0,0,14
100.0,32,18,0,23,18,0,0,14
110.0,36,20,0,27,20,0,0,17
120.0,36,20,0,30,20,0,0,20
130.0,44,22,0,34,22,0,0,22
140.0,44,25,0,35,25,0,0,22
150.0,48,28,1,40,27,0,1,25
160.0,48,31,2,40,29,0,2,25
170.0,56,32,3,41,29,0,3,26
180.0,56,35,4,43,31,0,4,28
190.0,60,40,4,45,36,0,4,29
200.0,60,42,8,47,34,0,8,31
210.0,60,43,8,48,35,0,8,31
220.0,60,43,9,49,34,0,9,32
230.0,60,43,10,49,33,0,10,32
240.0,60,43,10,50,33,0,10,33
250.0,60,43,10,50,33,0,10,33
260.0,60,43,10,50,33,0,10,33
270.0,60,43,10,50,33,0,10,33
280.0,60,43,10,52,33,0,10,35
290.0,60,43,10,53,33,0,10,36
300.0,60,43,10,54,33,0,10,37
310.0,60,43,10,54,33,0,10,37
