Duration,Total_Number_Of_Vehicle,Total_Adjusted_Car,Total_Collided_Car,Total_Passed_Car,Total_AdjustedNot_CollidedCar,totalCollidedNotAdjustedCar,totalAdjustedButCollidedCar,totalAdjustedAndPassedCar
10.0,8,0,0,0,0,0,0,0
20.0,8,4,0,0,4,0,0,0
30.0,12,7,0,3,7,0,0,2
40.0,12,7,0,6,7,0,0,5
50.0,20,8,0,8,8,0,0,5
60.0,20,10,0,12,10,0,0,8
70.0,24,13,0,15,13,0,0,11
80.0,24,13,0,18,13,0,0,13
90.0,32,13,0,22,13,0,0,13
100.0,32,17,0,23,17,0,0,13
110.0,36,18,0,26,18,0,0,15
120.0,36,18,0,30,18,0,0,18
130.0,44,20,0,34,20,0,0,20
140.0,44,25,0,35,25,0,0,20
150.0,48,28,2,39,26,0,2,23
160.0,48,29,2,40,27,0,2,24
170.0,56,31,5,42,26,0,5,26
180.0,56,36,5,43,31,0,5,27
190.0,60,40,5,46,35,0,5,30
200.0,60,42,7,49,35,0,7,33
210.0,60,44,7,50,37,0,7,34
220.0,60,44,8,51,36,0,8,35
230.0,60,44,9,53,35,0,9,37
240.0,60,44,9,53,35,0,9,37
250.0,60,44,9,53,35,0,9,37
260.0,60,44,9,53,35,0,9,37
270.0,60,44,9,53,35,0,9,37
280.0,60,44,9,55,35,0,9,39
290.0,60,44,9,55,35,0,9,39
300.0,60,44,9,56,35,0,9,40
310.0,60,44,9,56,35,0,9,40
