Duration,Total_Number_Of_Vehicle,Total_Adjusted_Car,Total_Collided_Car,Total_Passed_Car,Total_AdjustedNot_CollidedCar,totalCollidedNotAdjustedCar,totalAdjustedButCollidedCar,totalAdjustedAndPassedCar
10.0,8,0,0,0,0,0,0,0
20.0,8,4,0,0,4,0,0,0
30.0,12,7,0,3,7,0,0,2
40.0,12,7,0,6,7,0,0,5
50.0,20,8,0,8,8,0,0,5
60.0,20,11,0,12,11,0,0,8
70.0,24,14,0,15,14,0,0,11
80.0,24,14,0,18,14,0,0,14
90.0,32,14,0,22,14,0,0,14
100.0,32,18,0,23,18,0,0,14
110.0,36,20,0,26,20,0,0,16
120.0,36,20,0,30,20,0,0,20
130.0,44,21,0,34,21,0,0,21
140.0,44,25,0,35,25,0,0,21
150.0,48,28,2,40,27,1,1,25
160.0,48,30,2,40,29,1,1,25
170.0,56,32,2,43,31,1,1,28
180.0,56,35,2,44,34,1,1,29
190.0,60,40,4,45,37,1,3,30
200.0,60,41,7,47,35,1,6,32
210.0,60,43,8,48,37,2,6,33
220.0,60,43,8,50,37,2,6,35
230.0,60,43,9,50,36,2,7,35
240.0,60,43,9,50,36,2,7,35
250.0,60,43,10,50,35,2,8,35
260.0,60,43,10,50,35,2,8,35
270.0,60,43,10,52,35,2,8,36
280.0,60,43,10,53,35,2,8,36
290.0,60,43,10,53,35,2,8,36
300.0,60,43,10,53,35,2,8,36
310.0,60,43,10,54,35,2,8,37
