Duration,Total_Number_Of_Vehicle,Total_Adjusted_Car,Total_Collided_Car,Total_Passed_Car,Total_AdjustedNot_CollidedCar,totalCollidedNotAdjustedCar,totalAdjustedButCollidedCar,totalAdjustedAndPassedCar
10.0,8,0,0,0,0,0,0,0
20.0,8,4,0,0,4,0,0,0
30.0,12,7,0,1,7,0,0,0
40.0,12,7,0,6,7,0,0,5
50.0,20,7,0,8,7,0,0,5
60.0,20,10,0,12,10,0,0,7
70.0,24,12,0,15,12,0,0,9
80.0,24,12,0,18,12,0,0,12
90.0,32,12,0,22,12,0,0,12
100.0,32,16,0,23,16,0,0,12
110.0,36,17,0,26,17,0,0,14
120.0,36,17,0,30,17,0,0,17
130.0,44,19,0,34,19,0,0,19
140.0,44,24,0,35,24,0,0,19
150.0,48,26,2,39,24,0,2,21
160.0,48,28,3,39,25,0,3,21
170.0,56,29,4,42,25,0,4,24
180.0,56,35,5,43,30,0,5,25
190.0,60,37,5,44,32,0,5,26
200.0,60,39,8,49,31,0,8,31
210.0,60,41,8,51,33,0,8,33
220.0,60,42,10,52,32,0,10,34
230.0,60,42,11,52,31,0,11,34
240.0,60,42,11,52,31,0,11,34
250.0,60,42,11,52,31,0,11,34
260.0,60,42,11,52,31,0,11,34
270.0,60,42,11,53,31,0,11,35
280.0,60,42,11,55,31,0,11,37
290.0,60,42,11,55,31,0,11,37
300.0,60,42,11,55,31,0,11,37
310.0,60,42,11,55,31,0,11,37
