Duration,Total_Number_Of_Vehicle,Total_Adjusted_Car,Total_Collided_Car,Total_Passed_Car,Total_AdjustedNot_CollidedCar,totalCollidedNotAdjustedCar,totalAdjustedButCollidedCar,totalAdjustedAndPassedCar
10.0,8,0,0,0,0,0,0,0
20.0,8,4,0,0,4,0,0,0
30.0,12,8,0,3,8,0,0,3
40.0,12,9,0,6,9,0,0,6
50.0,20,10,0,8,10,0,0,6
60.0,20,12,0,10,12,0,0,8
70.0,24,15,0,15,15,0,0,13
80.0,24,15,0,18,15,0,0,15
90.0,32,15,0,22,15,0,0,15
100.0,32,19,0,23,19,0,0,15
110.0,36,21,2,26,19,0,2,17
120.0,36,22,2,30,20,0,2,21
130.0,44,24,2,34,22,0,2,23
140.0,44,27,2,35,25,0,2,24
150.0,48,31,2,41,29,0,2,28
160.0,48,32,2,42,30,0,2,29
170.0,56,32,2,46,30,0,2,32
180.0,56,35,2,47,33,0,2,32
190.0,60,40,2,49,38,0,2,34
200.0,60,41,2,54,39,0,2,38
210.0,60,41,2,57,39,0,2,39
220.0,60,41,2,59,39,0,2,41
230.0,60,41,2,60,39,0,2,41
240.0,60,41,2,60,39,0,2,41
250.0,60,41,2,60,39,0,2,41
260.0,60,41,2,60,39,0,2,41
270.0,60,41,2,60,39,0,2,41
280.0,60,41,2,60,39,0,2,41
290.0,60,41,2,60,39,0,2,41
300.0,60,41,2,60,39,0,2,41
310.0,60,41,2,60,39,0,2,41
