Duration,Total_Number_Of_Vehicle,Total_Adjusted_Car,Total_Collided_Car,Total_Passed_Car,Total_AdjustedNot_CollidedCar,totalCollidedNotAdjustedCar,totalAdjustedButCollidedCar,totalAdjustedAndPassedCar
10.0,8,0,0,0,0,0,0,0
20.0,8,4,0,0,4,0,0,0
30.0,12,7,0,3,7,0,0,2
40.0,12,7,0,6,7,0,0,5
50.0,20,8,0,8,8,0,0,5
60.0,20,10,0,12,10,0,0,8
70.0,24,14,2,13,13,1,1,9
80.0,24,16,3,15,14,1,2,11
90.0,32,19,4,17,16,1,3,13
100.0,32,24,4,19,21,1,3,15
110.0,36,25,5,20,21,1,4,16
120.0,36,28,8,22,21,1,7,18
130.0,44,31,10,24,22,1,9,20
140.0,44,36,10,26,27,1,9,22
150.0,48,39,16,27,24,1,15,23
160.0,48,39,17,27,23,1,16,23
170.0,56,42,19,29,24,1,18,25
180.0,56,47,20,29,28,1,19,25
190.0,60,51,22,31,30,1,21,26
200.0,60,51,28,34,24,1,27,29
210.0,60,55,29,36,27,1,28,31
220.0,60,55,32,37,24,1,31,32
230.0,60,55,33,37,23,1,32,32
240.0,60,55,33,41,23,1,32,36
250.0,60,55,33,41,23,1,32,36
260.0,60,55,33,42,23,1,32,37
270.0,60,55,33,42,23,1,32,37
280.0,60,55,33,47,23,1,32,42
290.0,60,55,33,48,23,1,32,43
300.0,60,55,33,49,23,1,32,44
310.0,60,55,33,51,23,1,32,46
