Duration,Total_Number_Of_Vehicle,Total_Adjusted_Car,Total_Collided_Car,Total_Passed_Car,Total_AdjustedNot_CollidedCar,totalCollidedNotAdjustedCar,totalAdjustedButCollidedCar,totalAdjustedAndPassedCar
10.0,8,0,0,0,0,0,0,0
20.0,8,4,0,0,4,0,0,0
30.0,12,7,0,3,7,0,0,2
40.0,12,7,0,6,7,0,0,5
50.0,20,8,0,8,8,0,0,5
60.0,20,10,0,12,10,0,0,8
70.0,24,13,0,15,13,0,0,11
80.0,24,13,0,18,13,0,0,13
90.0,32,13,0,22,13,0,0,13
100.0,32,17,0,23,17,0,0,13
110.0,36,18,0,26,18,0,0,15
120.0,36,18,0,30,18,0,0,18
130.0,44,20,0,34,20,0,0,20
140.0,44,24,0,35,24,0,0,20
150.0,48,26,3,38,23,0,3,21
160.0,48,29,3,39,26,0,3,22
170.0,56,30,3,42,27,0,3,25
180.0,56,35,4,43,31,0,4,26
190.0,60,39,4,45,35,0,4,28
200.0,60,40,6,48,34,0,6,31
210.0,60,41,6,50,35,0,6,32
220.0,60,42,7,52,35,0,7,34
230.0,60,42,7,53,35,0,7,35
240.0,60,42,7,53,35,0,7,35
250.0,60,42,7,53,35,0,7,35
260.0,60,42,7,53,35,0,7,35
270.0,60,42,7,55,35,0,7,37
280.0,60,42,7,56,35,0,7,38
290.0,60,42,7,57,35,0,7,39
300.0,60,42,7,57,35,0,7,39
310.0,60,42,7,57,35,0,7,39
