Duration,Total_Number_Of_Vehicle,Total_Adjusted_Car,Total_Collided_Car,Total_Passed_Car,Total_AdjustedNot_CollidedCar,totalCollidedNotAdjustedCar,totalAdjustedButCollidedCar,totalAdjustedAndPassedCar
10.0,8,0,0,0,0,0,0,0
20.0,8,4,0,0,4,0,0,0
30.0,12,7,0,1,7,0,0,0
40.0,12,8,2,4,6,0,2,3
50.0,20,10,2,5,8,0,2,3
60.0,20,14,2,9,12,0,2,7
70.0,24,17,3,11,14,0,3,9
80.0,24,20,5,14,15,0,5,12
90.0,32,22,5,16,17,0,5,14
100.0,32,26,5,18,21,0,5,16
110.0,36,28,6,20,22,0,6,18
120.0,36,33,8,23,25,0,8,21
130.0,44,34,9,25,25,0,9,23
140.0,44,39,9,26,30,0,9,24
150.0,48,42,12,28,30,0,12,26
160.0,48,43,15,31,28,0,15,29
170.0,56,45,17,31,28,0,17,29
180.0,56,50,18,32,32,0,18,30
190.0,60,54,18,33,36,0,18,31
200.0,60,55,25,36,30,0,25,34
210.0,60,58,25,37,33,0,25,35
220.0,60,58,28,37,30,0,28,35
230.0,60,58,28,38,30,0,28,36
240.0,60,58,28,41,30,0,28,39
250.0,60,58,28,42,30,0,28,40
260.0,60,58,28,42,30,0,28,40
270.0,60,58,28,43,30,0,28,41
280.0,60,58,28,46,30,0,28,44
290.0,60,58,28,46,30,0,28,44
300.0,60,58,28,49,30,0,28,47
310.0,60,58,28,49,30,0,28,47
