Node,Time,Name,Action,X,Y
1,2,0,Received,104,20
1,2,0,Broadcast,104,20
2,2.04893,0,Received,320,0
4,2.04893,0,Received,10.2446,16
7,2.04893,0,Received,254.098,0
10,2.04893,0,Received,130.245,8
12,2.04893,0,Received,440,4
13,2.04893,0,Received,4.09786,8
14,2.04893,0,Received,0,8
18,2.04893,0,Received,380,8
22,2.04893,0,Received,10.2446,16
24,2.04893,0,Received,190,4
25,2.04893,0,Received,444.098,8
27,2.04893,0,Received,384.098,0
29,2.04893,0,Received,384.098,0
30,2.04893,0,Received,440,0
31,2.04893,0,Received,254.098,0
32,2.04893,0,Received,60,0
33,2.04893,0,Received,64.0979,0
36,2.04893,0,Received,190,8
39,2.04893,0,Received,64.0979,0
41,2.04893,0,Received,64.0979,0
43,2.04893,0,Received,4.09786,4
46,2.04893,0,Received,260.245,4
49,2.04893,0,Received,194.098,4
51,2.04893,0,Received,4.09786,4
56,2.04893,0,Received,250,4
57,2.04893,0,Received,444.098,8
58,2.04893,0,Received,450.245,8
6,2.05693,0,Received,570,0
8,2.05693,0,Received,510,4
15,2.05693,0,Received,514.114,4
42,2.05693,0,Received,510,4
44,2.05693,0,Received,510,8
59,2.05693,0,Received,514.114,0
27,2.06252,0,Broadcast,384.125,0
37,2.06493,0,Received,644.13,0
38,2.06493,0,Received,640,8
36,2.0823,0,Broadcast,190,8
1,2.08893,0,Duplicate,104.178,20
2,2.08893,0,Duplicate,320,0
2,2.08893,0,Suppressed,320,0
6,2.08893,0,Duplicate,570,0
7,2.08893,0,Duplicate,254.178,0
7,2.08893,0,Suppressed,254.178,0
8,2.08893,0,Duplicate,510,4
10,2.08893,0,Duplicate,130.445,8
10,2.08893,0,Suppressed,130.445,8
12,2.08893,0,Duplicate,440,4
15,2.08893,0,Duplicate,514.178,4
18,2.08893,0,Duplicate,380,8
18,2.08893,0,Suppressed,380,8
20,2.08893,0,Received,700,8
24,2.08893,0,Duplicate,190,4
24,2.08893,0,Suppressed,190,4
25,2.08893,0,Duplicate,444.178,8
