Node,Time,Name,Action,X,Y
1,2,0,Received,104,20
1,2,0,Broadcast,104,20
2,2.04893,0,Received,320,0
4,2.04893,0,Received,10.2446,16
7,2.04893,0,Received,254.098,0
10,2.04893,0,Received,130.245,8
12,2.04893,0,Received,440,4
13,2.04893,0,Received,4.09786,8
14,2.04893,0,Received,0,8
18,2.04893,0,Received,380,8
22,2.04893,0,Received,10.2446,16
24,2.04893,0,Received,190,4
25,2.04893,0,Received,444.098,8
27,2.04893,0,Received,384.098,0
29,2.04893,0,Received,384.098,0
30,2.04893,0,Received,440,0
31,2.04893,0,Received,254.098,0
32,2.04893,0,Received,60,0
33,2.04893,0,Received,64.0979,0
36,2.04893,0,Received,190,8
39,2.04893,0,Received,64.0979,0
41,2.04893,0,Received,64.0979,0
43,2.04893,0,Received,4.09786,4
46,2.04893,0,Received,260.245,4
49,2.04893,0,Received,194.098,4
6,2.05693,0,Received,570,0
8,2.05693,0,Received,510,4
15,2.05693,0,Received,514.114,4
42,2.05693,0,Received,510,4
44,2.05693,0,Received,510,8
37,2.06493,0,Received,644.13,0
38,2.06493,0,Received,640,8
44,2.07866,0,Broadcast,510,8
6,2.08895,0,Broadcast,570,0
37,2.09843,0,Broadcast,644.197,0
7,2.11167,0,Broadcast,254.223,0
1,2.12893,0,Duplicate,104.258,20
2,2.12893,0,Duplicate,320,0
2,2.12893,0,Suppressed,320,0
2,2.12893,0,Duplicate,320,0
2,2.12893,0,Duplicate,320,0
2,2.12893,0,Duplicate,320,0
4,2.12893,0,Duplicate,10.6446,16
8,2.12893,0,Duplicate,510,4
8,2.12893,0,Suppressed,510,4
8,2.12893,0,Duplicate,510,4
8,2.12893,0,Duplicate,510,4
8,2.12893,0,Duplicate,510,4
10,2.12893,0,Duplicate,130.645,8
10,2.12893,0,Suppressed,130.645,8
12,2.12893,0,Duplicate,440,4
12,2.12893,0,Suppressed,440,4
12,2.12893,0,Duplicate,440,4
12,2.12893,0,Duplicate,440,4
12,2.12893,0,Duplicate,440,4
